Date,attention,attention_scaled
7/11/2018,14,0.14
7/12/2018,15,0.15
7/13/2018,14,0.14
7/14/2018,11,0.11
7/15/2018,11,0.11
7/16/2018,18,0.18
7/17/2018,16,0.16
7/18/2018,18,0.18
7/19/2018,14,0.14
7/20/2018,14,0.14
7/21/2018,11,0.11
7/22/2018,12,0.12
7/23/2018,17,0.17
7/24/2018,15,0.15
7/25/2018,16,0.16
7/26/2018,17,0.17
7/27/2018,14,0.14
7/28/2018,17,0.17
7/29/2018,11,0.11
7/30/2018,16,0.16
7/31/2018,13,0.13
8/1/2018,17,0.17
8/2/2018,17,0.17
8/3/2018,14,0.14
8/4/2018,10,0.1
8/5/2018,12,0.12
8/6/2018,13,0.13
8/7/2018,18,0.18
8/8/2018,18,0.18
8/9/2018,16,0.16
8/10/2018,15,0.15
8/11/2018,18,0.18
8/12/2018,16,0.16
8/13/2018,20,0.2
8/14/2018,24,0.24
8/15/2018,18,0.18
8/16/2018,17,0.17
8/17/2018,17,0.17
8/18/2018,12,0.12
8/19/2018,15,0.15
8/20/2018,19,0.19
8/21/2018,19,0.19
8/22/2018,14,0.14
8/23/2018,18,0.18
8/24/2018,16,0.16
8/25/2018,11,0.11
8/26/2018,14,0.14
8/27/2018,15,0.15
8/28/2018,19,0.19
8/29/2018,16,0.16
8/30/2018,18,0.18
8/31/2018,15,0.15
9/1/2018,15,0.15
9/2/2018,14,0.14
9/3/2018,18,0.18
9/4/2018,17,0.17
9/5/2018,22,0.22
9/6/2018,23,0.23
9/7/2018,22,0.22
9/8/2018,14,0.14
9/9/2018,19,0.19
9/10/2018,16,0.16
9/11/2018,20,0.2
9/12/2018,23,0.23
9/13/2018,23,0.23
9/14/2018,20,0.2
9/15/2018,15,0.15
9/16/2018,13,0.13
9/17/2018,20,0.2
9/18/2018,23,0.23
9/19/2018,21,0.21
9/20/2018,22,0.22
9/21/2018,18,0.18
9/22/2018,13,0.13
9/23/2018,16,0.16
9/24/2018,20,0.2
9/25/2018,19,0.19
9/26/2018,18,0.18
9/27/2018,19,0.19
9/28/2018,19,0.19
9/29/2018,15,0.15
9/30/2018,14,0.14
10/1/2018,18,0.18
10/2/2018,18,0.18
10/3/2018,17,0.17
10/4/2018,17,0.17
10/5/2018,16,0.16
10/6/2018,10,0.1
10/7/2018,11,0.11
10/8/2018,17,0.17
10/9/2018,15,0.15
10/10/2018,16,0.16
10/11/2018,16,0.16
10/12/2018,19,0.19
10/13/2018,10,0.1
10/14/2018,14,0.14
10/15/2018,19,0.19
10/16/2018,17,0.17
10/17/2018,15,0.15
10/18/2018,15,0.15
10/19/2018,16,0.16
10/20/2018,10,0.1
10/21/2018,10,0.1
10/22/2018,17,0.17
10/23/2018,13,0.13
10/24/2018,15,0.15
10/25/2018,18,0.18
10/26/2018,15,0.15
10/27/2018,13,0.13
10/28/2018,11,0.11
10/29/2018,14,0.14
10/30/2018,17,0.17
10/31/2018,18,0.18
11/1/2018,19,0.19
11/2/2018,14,0.14
11/3/2018,9,0.09
11/4/2018,12,0.12
11/5/2018,16,0.16
11/6/2018,14,0.14
11/7/2018,16,0.16
11/8/2018,14,0.14
11/9/2018,16,0.16
11/10/2018,12,0.12
11/11/2018,9,0.09
11/12/2018,15,0.15
11/13/2018,17,0.17
11/14/2018,18,0.18
11/15/2018,21,0.21
11/16/2018,15,0.15
11/17/2018,10,0.1
11/18/2018,12,0.12
11/19/2018,19,0.19
11/20/2018,20,0.2
11/21/2018,18,0.18
11/22/2018,16,0.16
11/23/2018,15,0.15
11/24/2018,13,0.13
11/25/2018,16,0.16
11/26/2018,20,0.2
11/27/2018,17,0.17
11/28/2018,19,0.19
11/29/2018,18,0.18
11/30/2018,17,0.17
12/1/2018,11,0.11
12/2/2018,14,0.14
12/3/2018,15,0.15
12/4/2018,16,0.16
12/5/2018,14,0.14
12/6/2018,15,0.15
12/7/2018,19,0.19
12/8/2018,15,0.15
12/9/2018,11,0.11
12/10/2018,17,0.17
12/11/2018,15,0.15
12/12/2018,17,0.17
12/13/2018,14,0.14
12/14/2018,16,0.16
12/15/2018,8,0.08
12/16/2018,9,0.09
12/17/2018,19,0.19
12/18/2018,19,0.19
12/19/2018,19,0.19
12/20/2018,16,0.16
12/21/2018,15,0.15
12/22/2018,12,0.12
12/23/2018,16,0.16
12/24/2018,17,0.17
12/25/2018,12,0.12
12/26/2018,18,0.18
12/27/2018,11,0.11
12/28/2018,12,0.12
12/29/2018,13,0.13
12/30/2018,14,0.14
12/31/2018,11,0.11
1/1/2019,10,0.1
1/2/2019,18,0.18
1/3/2019,14,0.14
1/4/2019,15,0.15
1/5/2019,18,0.18
1/6/2019,15,0.15
1/7/2019,16,0.16
1/8/2019,17,0.17
1/9/2019,20,0.2
1/10/2019,20,0.2
1/11/2019,17,0.17
1/12/2019,12,0.12
1/13/2019,14,0.14
1/14/2019,17,0.17
1/15/2019,19,0.19
1/16/2019,18,0.18
1/17/2019,17,0.17
1/18/2019,14,0.14
1/19/2019,13,0.13
1/20/2019,10,0.1
1/21/2019,13,0.13
1/22/2019,16,0.16
1/23/2019,13,0.13
1/24/2019,14,0.14
1/25/2019,15,0.15
1/26/2019,10,0.1
1/27/2019,10,0.1
1/28/2019,15,0.15
1/29/2019,14,0.14
1/30/2019,14,0.14
1/31/2019,14,0.14
2/1/2019,11,0.11
2/2/2019,10,0.1
2/3/2019,13,0.13
2/4/2019,11,0.11
2/5/2019,12,0.12
2/6/2019,14,0.14
2/7/2019,15,0.15
2/8/2019,13,0.13
2/9/2019,11,0.11
2/10/2019,10,0.1
2/11/2019,14,0.14
2/12/2019,15,0.15
2/13/2019,13,0.13
2/14/2019,13,0.13
2/15/2019,12,0.12
2/16/2019,11,0.11
2/17/2019,14,0.14
2/18/2019,20,0.2
2/19/2019,19,0.19
2/20/2019,15,0.15
2/21/2019,17,0.17
2/22/2019,15,0.15
2/23/2019,14,0.14
2/24/2019,16,0.16
2/25/2019,15,0.15
2/26/2019,17,0.17
2/27/2019,17,0.17
2/28/2019,18,0.18
3/1/2019,15,0.15
3/2/2019,11,0.11
3/3/2019,13,0.13
3/4/2019,17,0.17
3/5/2019,15,0.15
3/6/2019,15,0.15
3/7/2019,16,0.16
3/8/2019,13,0.13
3/9/2019,11,0.11
3/10/2019,12,0.12
3/11/2019,14,0.14
3/12/2019,14,0.14
3/13/2019,15,0.15
3/14/2019,15,0.15
3/15/2019,14,0.14
3/16/2019,12,0.12
3/17/2019,12,0.12
3/18/2019,16,0.16
3/19/2019,14,0.14
3/20/2019,16,0.16
3/21/2019,15,0.15
3/22/2019,13,0.13
3/23/2019,8,0.08
3/24/2019,10,0.1
3/25/2019,14,0.14
3/26/2019,13,0.13
3/27/2019,12,0.12
3/28/2019,14,0.14
3/29/2019,15,0.15
3/30/2019,12,0.12
3/31/2019,10,0.1
4/1/2019,12,0.12
4/2/2019,23,0.23
4/3/2019,18,0.18
4/4/2019,18,0.18
4/5/2019,17,0.17
4/6/2019,13,0.13
4/7/2019,12,0.12
4/8/2019,18,0.18
4/9/2019,17,0.17
4/10/2019,16,0.16
4/11/2019,16,0.16
4/12/2019,17,0.17
4/13/2019,9,0.09
4/14/2019,10,0.1
4/15/2019,17,0.17
4/16/2019,12,0.12
4/17/2019,11,0.11
4/18/2019,13,0.13
4/19/2019,11,0.11
4/20/2019,13,0.13
4/21/2019,14,0.14
4/22/2019,13,0.13
4/23/2019,12,0.12
4/24/2019,17,0.17
4/25/2019,15,0.15
4/26/2019,14,0.14
4/27/2019,9,0.09
4/28/2019,12,0.12
4/29/2019,13,0.13
4/30/2019,15,0.15
5/1/2019,12,0.12
5/2/2019,15,0.15
5/3/2019,13,0.13
5/4/2019,10,0.1
5/5/2019,11,0.11
5/6/2019,14,0.14
5/7/2019,16,0.16
5/8/2019,16,0.16
5/9/2019,17,0.17
5/10/2019,13,0.13
5/11/2019,17,0.17
5/12/2019,17,0.17
5/13/2019,19,0.19
5/14/2019,22,0.22
5/15/2019,26,0.26
5/16/2019,27,0.27
5/17/2019,24,0.24
5/18/2019,15,0.15
5/19/2019,17,0.17
5/20/2019,20,0.2
5/21/2019,19,0.19
5/22/2019,20,0.2
5/23/2019,17,0.17
5/24/2019,13,0.13
5/25/2019,11,0.11
5/26/2019,11,0.11
5/27/2019,18,0.18
5/28/2019,17,0.17
5/29/2019,16,0.16
5/30/2019,17,0.17
5/31/2019,16,0.16
6/1/2019,10,0.1
6/2/2019,11,0.11
6/3/2019,16,0.16
6/4/2019,15,0.15
6/5/2019,14,0.14
6/6/2019,14,0.14
6/7/2019,14,0.14
6/8/2019,11,0.11
6/9/2019,10,0.1
6/10/2019,14,0.14
6/11/2019,13,0.13
6/12/2019,12,0.12
6/13/2019,15,0.15
6/14/2019,15,0.15
6/15/2019,12,0.12
6/16/2019,13,0.13
6/17/2019,17,0.17
6/18/2019,15,0.15
6/19/2019,17,0.17
6/20/2019,15,0.15
6/21/2019,20,0.2
6/22/2019,22,0.22
6/23/2019,18,0.18
6/24/2019,20,0.2
6/25/2019,22,0.22
6/26/2019,29,0.29
6/27/2019,25,0.25
6/28/2019,16,0.16
6/29/2019,15,0.15
6/30/2019,13,0.13
7/1/2019,15,0.15
7/2/2019,17,0.17
7/3/2019,13,0.13
7/4/2019,15,0.15
7/5/2019,16,0.16
7/6/2019,10,0.1
7/7/2019,12,0.12
7/8/2019,20,0.2
7/9/2019,15,0.15
7/10/2019,17,0.17
7/11/2019,15,0.15
7/12/2019,16,0.16
7/13/2019,13,0.13
7/14/2019,11,0.11
7/15/2019,18,0.18
7/16/2019,18,0.18
7/17/2019,16,0.16
7/18/2019,17,0.17
7/19/2019,13,0.13
7/20/2019,11,0.11
7/21/2019,14,0.14
7/22/2019,15,0.15
7/23/2019,14,0.14
7/24/2019,15,0.15
7/25/2019,12,0.12
7/26/2019,12,0.12
7/27/2019,9,0.09
7/28/2019,10,0.1
7/29/2019,10,0.1
7/30/2019,12,0.12
7/31/2019,14,0.14
8/1/2019,11,0.11
8/2/2019,10,0.1
8/3/2019,13,0.13
8/4/2019,13,0.13
8/5/2019,14,0.14
8/6/2019,16,0.16
8/7/2019,16,0.16
8/8/2019,13,0.13
8/9/2019,10,0.1
8/10/2019,12,0.12
8/11/2019,12,0.12
8/12/2019,13,0.13
8/13/2019,14,0.14
8/14/2019,14,0.14
8/15/2019,13,0.13
8/16/2019,12,0.12
8/17/2019,12,0.12
8/18/2019,10,0.1
8/19/2019,16,0.16
8/20/2019,13,0.13
8/21/2019,15,0.15
8/22/2019,15,0.15
8/23/2019,13,0.13
8/24/2019,10,0.1
8/25/2019,11,0.11
8/26/2019,13,0.13
8/27/2019,14,0.14
8/28/2019,12,0.12
8/29/2019,14,0.14
8/30/2019,14,0.14
8/31/2019,10,0.1
9/1/2019,13,0.13
9/2/2019,14,0.14
9/3/2019,15,0.15
9/4/2019,14,0.14
9/5/2019,13,0.13
9/6/2019,15,0.15
9/7/2019,11,0.11
9/8/2019,11,0.11
9/9/2019,15,0.15
9/10/2019,12,0.12
9/11/2019,14,0.14
9/12/2019,15,0.15
9/13/2019,12,0.12
9/14/2019,11,0.11
9/15/2019,13,0.13
9/16/2019,17,0.17
9/17/2019,19,0.19
9/18/2019,23,0.23
9/19/2019,19,0.19
9/20/2019,18,0.18
9/21/2019,13,0.13
9/22/2019,10,0.1
9/23/2019,17,0.17
9/24/2019,19,0.19
9/25/2019,18,0.18
9/26/2019,16,0.16
9/27/2019,16,0.16
9/28/2019,9,0.09
9/29/2019,10,0.1
9/30/2019,15,0.15
10/1/2019,15,0.15
10/2/2019,15,0.15
10/3/2019,13,0.13
10/4/2019,12,0.12
10/5/2019,9,0.09
10/6/2019,11,0.11
10/7/2019,12,0.12
10/8/2019,14,0.14
10/9/2019,15,0.15
10/10/2019,12,0.12
10/11/2019,15,0.15
10/12/2019,11,0.11
10/13/2019,12,0.12
10/14/2019,16,0.16
10/15/2019,12,0.12
10/16/2019,15,0.15
10/17/2019,13,0.13
10/18/2019,12,0.12
10/19/2019,9,0.09
10/20/2019,10,0.1
10/21/2019,12,0.12
10/22/2019,12,0.12
10/23/2019,14,0.14
10/24/2019,13,0.13
10/25/2019,14,0.14
10/26/2019,12,0.12
10/27/2019,12,0.12
10/28/2019,15,0.15
10/29/2019,15,0.15
10/30/2019,14,0.14
10/31/2019,13,0.13
11/1/2019,19,0.19
11/2/2019,11,0.11
11/3/2019,12,0.12
11/4/2019,15,0.15
11/5/2019,14,0.14
11/6/2019,14,0.14
11/7/2019,15,0.15
11/8/2019,15,0.15
11/9/2019,12,0.12
11/10/2019,11,0.11
11/11/2019,15,0.15
11/12/2019,16,0.16
11/13/2019,14,0.14
11/14/2019,12,0.12
11/15/2019,15,0.15
11/16/2019,12,0.12
11/17/2019,9,0.09
11/18/2019,12,0.12
11/19/2019,16,0.16
11/20/2019,11,0.11
11/21/2019,12,0.12
11/22/2019,14,0.14
11/23/2019,12,0.12
11/24/2019,12,0.12
11/25/2019,14,0.14
11/26/2019,17,0.17
11/27/2019,17,0.17
11/28/2019,13,0.13
11/29/2019,10,0.1
11/30/2019,10,0.1
12/1/2019,10,0.1
12/2/2019,14,0.14
12/3/2019,14,0.14
12/4/2019,14,0.14
12/5/2019,13,0.13
12/6/2019,11,0.11
12/7/2019,9,0.09
12/8/2019,12,0.12
12/9/2019,10,0.1
12/10/2019,13,0.13
12/11/2019,12,0.12
12/12/2019,12,0.12
12/13/2019,12,0.12
12/14/2019,9,0.09
12/15/2019,14,0.14
12/16/2019,12,0.12
12/17/2019,13,0.13
12/18/2019,13,0.13
12/19/2019,12,0.12
12/20/2019,13,0.13
12/21/2019,9,0.09
12/22/2019,10,0.1
12/23/2019,8,0.08
12/24/2019,8,0.08
12/25/2019,8,0.08
12/26/2019,8,0.08
12/27/2019,10,0.1
12/28/2019,10,0.1
12/29/2019,10,0.1
12/30/2019,10,0.1
12/31/2019,9,0.09
1/1/2020,10,0.1
1/2/2020,9,0.09
1/3/2020,13,0.13
1/4/2020,12,0.12
1/5/2020,12,0.12
1/6/2020,16,0.16
1/7/2020,15,0.15
1/8/2020,15,0.15
1/9/2020,13,0.13
1/10/2020,14,0.14
1/11/2020,13,0.13
1/12/2020,11,0.11
1/13/2020,15,0.15
1/14/2020,15,0.15
1/15/2020,18,0.18
1/16/2020,13,0.13
1/17/2020,15,0.15
1/18/2020,13,0.13
1/19/2020,14,0.14
1/20/2020,16,0.16
1/21/2020,15,0.15
1/22/2020,18,0.18
1/23/2020,13,0.13
1/24/2020,13,0.13
1/25/2020,10,0.1
1/26/2020,10,0.1
1/27/2020,13,0.13
1/28/2020,15,0.15
1/29/2020,17,0.17
1/30/2020,17,0.17
1/31/2020,15,0.15
2/1/2020,13,0.13
2/2/2020,15,0.15
2/3/2020,17,0.17
2/4/2020,15,0.15
2/5/2020,17,0.17
2/6/2020,19,0.19
2/7/2020,21,0.21
2/8/2020,16,0.16
2/9/2020,19,0.19
2/10/2020,16,0.16
2/11/2020,18,0.18
2/12/2020,28,0.28
2/13/2020,27,0.27
2/14/2020,22,0.22
2/15/2020,18,0.18
2/16/2020,20,0.2
2/17/2020,23,0.23
2/18/2020,22,0.22
2/19/2020,24,0.24
2/20/2020,22,0.22
2/21/2020,19,0.19
2/22/2020,14,0.14
2/23/2020,18,0.18
2/24/2020,20,0.2
2/25/2020,19,0.19
2/26/2020,19,0.19
2/27/2020,20,0.2
2/28/2020,15,0.15
2/29/2020,15,0.15
3/1/2020,14,0.14
3/2/2020,15,0.15
3/3/2020,19,0.19
3/4/2020,16,0.16
3/5/2020,17,0.17
3/6/2020,15,0.15
3/7/2020,12,0.12
3/8/2020,13,0.13
3/9/2020,16,0.16
3/10/2020,16,0.16
3/11/2020,17,0.17
3/12/2020,26,0.26
3/13/2020,28,0.28
3/14/2020,17,0.17
3/15/2020,16,0.16
3/16/2020,18,0.18
3/17/2020,17,0.17
3/18/2020,16,0.16
3/19/2020,19,0.19
3/20/2020,14,0.14
3/21/2020,11,0.11
3/22/2020,13,0.13
3/23/2020,14,0.14
3/24/2020,14,0.14
3/25/2020,14,0.14
3/26/2020,13,0.13
3/27/2020,13,0.13
3/28/2020,11,0.11
3/29/2020,14,0.14
3/30/2020,11,0.11
3/31/2020,15,0.15
4/1/2020,14,0.14
4/2/2020,13,0.13
4/3/2020,11,0.11
4/4/2020,10,0.1
4/5/2020,12,0.12
4/6/2020,16,0.16
4/7/2020,16,0.16
4/8/2020,16,0.16
4/9/2020,13,0.13
4/10/2020,15,0.15
4/11/2020,13,0.13
4/12/2020,14,0.14
4/13/2020,14,0.14
4/14/2020,13,0.13
4/15/2020,14,0.14
4/16/2020,16,0.16
4/17/2020,15,0.15
4/18/2020,17,0.17
4/19/2020,17,0.17
4/20/2020,18,0.18
4/21/2020,18,0.18
4/22/2020,16,0.16
4/23/2020,19,0.19
4/24/2020,16,0.16
4/25/2020,14,0.14
4/26/2020,18,0.18
4/27/2020,24,0.24
4/28/2020,16,0.16
4/29/2020,23,0.23
4/30/2020,22,0.22
5/1/2020,18,0.18
5/2/2020,18,0.18
5/3/2020,17,0.17
5/4/2020,19,0.19
5/5/2020,18,0.18
5/6/2020,16,0.16
5/7/2020,17,0.17
5/8/2020,20,0.2
5/9/2020,16,0.16
5/10/2020,20,0.2
5/11/2020,18,0.18
5/12/2020,18,0.18
5/13/2020,16,0.16
5/14/2020,19,0.19
5/15/2020,16,0.16
5/16/2020,16,0.16
5/17/2020,16,0.16
5/18/2020,19,0.19
5/19/2020,18,0.18
5/20/2020,20,0.2
5/21/2020,14,0.14
5/22/2020,15,0.15
5/23/2020,13,0.13
5/24/2020,16,0.16
5/25/2020,18,0.18
5/26/2020,18,0.18
5/27/2020,18,0.18
5/28/2020,20,0.2
5/29/2020,20,0.2
5/30/2020,20,0.2
5/31/2020,22,0.22
6/1/2020,19,0.19
6/2/2020,22,0.22
6/3/2020,19,0.19
6/4/2020,18,0.18
6/5/2020,19,0.19
6/6/2020,14,0.14
6/7/2020,18,0.18
6/8/2020,20,0.2
6/9/2020,19,0.19
6/10/2020,18,0.18
6/11/2020,19,0.19
6/12/2020,16,0.16
6/13/2020,14,0.14
6/14/2020,18,0.18
6/15/2020,20,0.2
6/16/2020,19,0.19
6/17/2020,16,0.16
6/18/2020,19,0.19
6/19/2020,18,0.18
6/20/2020,19,0.19
6/21/2020,16,0.16
6/22/2020,26,0.26
6/23/2020,17,0.17
6/24/2020,21,0.21
6/25/2020,16,0.16
6/26/2020,17,0.17
6/27/2020,16,0.16
6/28/2020,16,0.16
6/29/2020,16,0.16
6/30/2020,18,0.18
7/1/2020,18,0.18
7/2/2020,18,0.18
7/3/2020,16,0.16
7/4/2020,20,0.2
7/5/2020,13,0.13
7/6/2020,16,0.16
7/7/2020,19,0.19
7/8/2020,18,0.18
7/9/2020,22,0.22
7/10/2020,21,0.21
7/11/2020,19,0.19
7/12/2020,16,0.16
7/13/2020,22,0.22
7/14/2020,19,0.19
7/15/2020,20,0.2
7/16/2020,16,0.16
7/17/2020,20,0.2
7/18/2020,17,0.17
7/19/2020,17,0.17
7/20/2020,22,0.22
7/21/2020,22,0.22
7/22/2020,24,0.24
7/23/2020,29,0.29
7/24/2020,29,0.29
7/25/2020,38,0.38
7/26/2020,40,0.4
7/27/2020,44,0.44
7/28/2020,32,0.32
7/29/2020,32,0.32
7/30/2020,30,0.3
7/31/2020,35,0.35
8/1/2020,46,0.46
8/2/2020,49,0.49
8/3/2020,42,0.42
8/4/2020,38,0.38
8/5/2020,34,0.34
8/6/2020,32,0.32
8/7/2020,31,0.31
8/8/2020,28,0.28
8/9/2020,27,0.27
8/10/2020,30,0.3
8/11/2020,30,0.3
8/12/2020,27,0.27
8/13/2020,34,0.34
8/14/2020,42,0.42
8/15/2020,33,0.33
8/16/2020,31,0.31
8/17/2020,33,0.33
8/18/2020,33,0.33
8/19/2020,27,0.27
8/20/2020,28,0.28
8/21/2020,30,0.3
8/22/2020,27,0.27
8/23/2020,24,0.24
8/24/2020,26,0.26
8/25/2020,24,0.24
8/26/2020,24,0.24
8/27/2020,26,0.26
8/28/2020,21,0.21
8/29/2020,18,0.18
8/30/2020,28,0.28
8/31/2020,30,0.3
9/1/2020,42,0.42
9/2/2020,37,0.37
9/3/2020,31,0.31
9/4/2020,29,0.29
9/5/2020,29,0.29
9/6/2020,29,0.29
9/7/2020,29,0.29
9/8/2020,23,0.23
9/9/2020,25,0.25
9/10/2020,26,0.26
9/11/2020,22,0.22
9/12/2020,21,0.21
9/13/2020,23,0.23
9/14/2020,26,0.26
9/15/2020,27,0.27
9/16/2020,24,0.24
9/17/2020,30,0.3
9/18/2020,30,0.3
9/19/2020,22,0.22
9/20/2020,24,0.24
9/21/2020,24,0.24
9/22/2020,22,0.22
9/23/2020,25,0.25
9/24/2020,26,0.26
9/25/2020,22,0.22
9/26/2020,19,0.19
9/27/2020,22,0.22
9/28/2020,20,0.2
9/29/2020,21,0.21
9/30/2020,20,0.2
10/1/2020,22,0.22
10/2/2020,18,0.18
10/3/2020,15,0.15
10/4/2020,13,0.13
10/5/2020,21,0.21
10/6/2020,17,0.17
10/7/2020,20,0.2
10/8/2020,19,0.19
10/9/2020,16,0.16
10/10/2020,18,0.18
10/11/2020,17,0.17
10/12/2020,18,0.18
10/13/2020,15,0.15
10/14/2020,21,0.21
10/15/2020,16,0.16
10/16/2020,20,0.2
10/17/2020,17,0.17
10/18/2020,11,0.11
10/19/2020,18,0.18
10/20/2020,15,0.15
10/21/2020,19,0.19
10/22/2020,25,0.25
10/23/2020,23,0.23
10/24/2020,17,0.17
10/25/2020,17,0.17
10/26/2020,18,0.18
10/27/2020,19,0.19
10/28/2020,21,0.21
10/29/2020,17,0.17
10/30/2020,15,0.15
10/31/2020,13,0.13
11/1/2020,16,0.16
11/2/2020,17,0.17
11/3/2020,18,0.18
11/4/2020,15,0.15
11/5/2020,23,0.23
11/6/2020,25,0.25
11/7/2020,23,0.23
11/8/2020,19,0.19
11/9/2020,21,0.21
11/10/2020,19,0.19
11/11/2020,23,0.23
11/12/2020,22,0.22
11/13/2020,21,0.21
11/14/2020,22,0.22
11/15/2020,15,0.15
11/16/2020,20,0.2
11/17/2020,26,0.26
11/18/2020,29,0.29
11/19/2020,20,0.2
11/20/2020,31,0.31
11/21/2020,35,0.35
11/22/2020,34,0.34
11/23/2020,42,0.42
11/24/2020,51,0.51
11/25/2020,32,0.32
11/26/2020,34,0.34
11/27/2020,30,0.3
11/28/2020,27,0.27
11/29/2020,26,0.26
11/30/2020,38,0.38
12/1/2020,38,0.38
12/2/2020,25,0.25
12/3/2020,26,0.26
12/4/2020,24,0.24
12/5/2020,24,0.24
12/6/2020,24,0.24
12/7/2020,21,0.21
12/8/2020,22,0.22
12/9/2020,25,0.25
12/10/2020,20,0.2
12/11/2020,20,0.2
12/12/2020,19,0.19
12/13/2020,22,0.22
12/14/2020,21,0.21
12/15/2020,22,0.22
12/16/2020,27,0.27
12/17/2020,47,0.47
12/18/2020,27,0.27
12/19/2020,28,0.28
12/20/2020,29,0.29
12/21/2020,26,0.26
12/22/2020,22,0.22
12/23/2020,28,0.28
12/24/2020,23,0.23
12/25/2020,26,0.26
12/26/2020,27,0.27
12/27/2020,41,0.41
12/28/2020,41,0.41
12/29/2020,38,0.38
12/30/2020,39,0.39
12/31/2020,38,0.38
1/1/2021,34,0.34
1/2/2021,51,0.51
1/3/2021,89,0.89
1/4/2021,100,1
1/5/2021,71,0.71
1/6/2021,86,0.86
1/7/2021,85,0.85
1/8/2021,78,0.78
1/9/2021,69,0.69
1/10/2021,92,0.92
1/11/2021,84,0.84
1/12/2021,55,0.55
1/13/2021,52,0.52
1/14/2021,56,0.56
1/15/2021,53,0.53
1/16/2021,53,0.53
1/17/2021,45,0.45
1/18/2021,50,0.5
1/19/2021,83,0.83
1/20/2021,59,0.59
1/21/2021,57,0.57
1/22/2021,56,0.56
1/23/2021,41,0.41
1/24/2021,57,0.57
1/25/2021,74,0.74
1/26/2021,55,0.55
1/27/2021,50,0.5
1/28/2021,51,0.51
1/29/2021,62,0.62
1/30/2021,47,0.47
1/31/2021,51,0.51
2/1/2021,46,0.46
2/2/2021,67,0.67
2/3/2021,89,0.89
2/4/2021,81,0.81
2/5/2021,79,0.79
2/6/2021,73,0.73
2/7/2021,75,0.75
2/8/2021,84,0.84
2/9/2021,85,0.85
2/10/2021,76,0.76
2/11/2021,71,0.71
2/12/2021,68,0.68
2/13/2021,66,0.66
2/14/2021,60,0.6
2/15/2021,69,0.69
2/16/2021,65,0.65
2/17/2021,72,0.72
2/18/2021,80,0.8
2/19/2021,85,0.85
2/20/2021,95,0.95
2/21/2021,78,0.78
2/22/2021,88,0.88
2/23/2021,90,0.9
2/24/2021,72,0.72
2/25/2021,65,0.65
2/26/2021,62,0.62
2/27/2021,56,0.56
2/28/2021,66,0.66
3/1/2021,54,0.54
3/2/2021,52,0.52
3/3/2021,57,0.57
3/4/2021,47,0.47
3/5/2021,47,0.47
3/6/2021,53,0.53
3/7/2021,59,0.59
3/8/2021,55,0.55
3/9/2021,57,0.57
3/10/2021,54,0.54
3/11/2021,54,0.54
3/12/2021,51,0.51
3/13/2021,59,0.59
3/14/2021,69,0.69
3/15/2021,51,0.51
3/16/2021,55,0.55
3/17/2021,49,0.49
3/18/2021,45,0.45
3/19/2021,49,0.49
3/20/2021,41,0.41
3/21/2021,47,0.47
